duration,gross,genres,actor_3_name,facenumber_in_poster,country,budget,title_year,movie_facebook_likes,ratio_rentabilite,imdb_score_disc,ratio_rentabilite_disc
?,?,fantasy,'alfred enoch',1,uk,?,2010,25,?,'\'Block2of4\'',?
123,337103873,adventure|sci-fi|thriller,'josh hutcherson',1,usa,125000000,2014,52000,2.696831,'\'Block3of4\'','\'Block4of4\''
174,217536138,mystery|thriller,'jÂ¼rgen prochnow',2,usa,125000000,2006,0,1.740289,'\'Block3of4\'','\'Block3of4\''
101,131536019,adventure|animation|comedy|family|musical,'jeffrey garcia',0,usa,103000000,2014,0,1.277049,'\'Block2of4\'','\'Block3of4\''
134,214948780,action|adventure|fantasy|sci-fi|thriller,'aaron stanford',4,canada,110000000,2003,0,1.95408,'\'Block4of4\'','\'Block3of4\''
132,209805005,action|crime|thriller,'dwayne johnson',3,usa,125000000,2011,54000,1.67844,'\'Block4of4\'','\'Block3of4\''
129,186830669,action|adventure|crime|mystery|thriller,'paul anderson',2,usa,125000000,2011,39000,1.494645,'\'Block4of4\'','\'Block3of4\''
106,163192114,action|adventure|fantasy,'alexa davalos',0,usa,125000000,2010,15000,1.305537,'\'Block1of4\'','\'Block3of4\''
113,119412921,action|sci-fi,'marshall bell',0,usa,65000000,1990,0,1.837122,'\'Block4of4\'','\'Block3of4\''
102,32694788,action|adventure|history,'clive russell',1,usa,85000000,1999,0,0.384645,'\'Block3of4\'','\'Block1of4\''
135,113165635,action|adventure|thriller,'stacy keach',0,usa,125000000,2012,31000,0.905325,'\'Block3of4\'','\'Block2of4\''
125,107285004,action,'john glover',3,usa,125000000,1997,0,0.85828,'\'Block1of4\'','\'Block2of4\''
110,260031035,comedy|family|fantasy,'molly shannon',0,usa,123000000,2000,0,2.114073,'\'Block2of4\'','\'Block3of4\''
124,186739919,action|adventure|sci-fi|thriller,'sela ward',0,usa,125000000,2004,19000,1.493919,'\'Block2of4\'','\'Block3of4\''
123,215397307,action|adventure|thriller,'richard roxburgh',0,usa,125000000,2000,0,1.723178,'\'Block2of4\'','\'Block3of4\''
130,182618434,action|adventure|drama|thriller,'bob gunton',0,usa,140000000,2000,0,1.304417,'\'Block2of4\'','\'Block3of4\''
92,131920333,action|adventure|sci-fi|thriller,'andre braugher',3,usa,130000000,2007,0,1.014772,'\'Block1of4\'','\'Block2of4\''
127,124976634,adventure|drama|fantasy,tabu,0,usa,120000000,2012,122000,1.041472,'\'Block4of4\'','\'Block2of4\''
123,115802596,action|fantasy|thriller,'peter fonda',1,usa,110000000,2007,0,1.052751,'\'Block1of4\'','\'Block2of4\''
123,108521835,action|thriller,'ato essandoh',0,uk,120000000,2016,31000,0.904349,'\'Block3of4\'','\'Block2of4\''
107,100685880,action|adventure|comedy|crime,'justin theroux',0,usa,120000000,2003,0,0.839049,'\'Block1of4\'','\'Block2of4\''
124,126464904,adventure|mystery|sci-fi,'sean harris',0,usa,130000000,2012,97000,0.972807,'\'Block3of4\'','\'Block2of4\''
77,64736114,adventure|animation|comedy|family|fantasy,'melanie griffith',0,usa,120000000,2002,459,0.539468,'\'Block1of4\'','\'Block2of4\''
109,93050117,action|drama|sci-fi|thriller,'alice braga',0,usa,115000000,2013,61000,0.809131,'\'Block3of4\'','\'Block2of4\''
134,57637485,action|adventure|sci-fi|thriller,'christina cox',0,usa,105000000,2004,0,0.548928,'\'Block3of4\'','\'Block2of4\''
117,58607007,action|crime|sci-fi|thriller,'jennifer ehle',0,usa,100000000,2014,60000,0.58607,'\'Block2of4\'','\'Block2of4\''
135,43929341,action|family|sport,'nicholas elia',0,usa,120000000,2008,0,0.366078,'\'Block2of4\'','\'Block1of4\''
121,30212620,comedy|drama|romance,'teyonah parris',4,usa,120000000,2010,0,0.251772,'\'Block1of4\'','\'Block1of4\''
117,76418654,action|comedy|romance,'jordi moll',0,usa,117000000,2010,11000,0.653151,'\'Block2of4\'','\'Block2of4\''
124,89021735,action|adventure|mystery|sci-fi,'zoÂ« bell',0,usa,120000000,2013,71000,0.741848,'\'Block3of4\'','\'Block2of4\''
140,380262555,action|adventure|fantasy|sci-fi,'hayden christensen',4,usa,113000000,2005,10000,3.365155,'\'Block4of4\'','\'Block4of4\''
142,310675583,action|adventure|fantasy|sci-fi,'hayden christensen',3,usa,115000000,2002,0,2.701527,'\'Block3of4\'','\'Block4of4\''
92,289907418,adventure|animation|comedy|family|fantasy,'james coburn',0,usa,115000000,2001,0,2.520934,'\'Block4of4\'','\'Block4of4\''
138,132550960,action|adventure|sci-fi|thriller,'rila fukushima',1,usa,120000000,2013,68000,1.104591,'\'Block3of4\'','\'Block3of4\''
136,474544677,action|adventure|fantasy|sci-fi,'ian mcdiarmid',1,usa,115000000,1999,13000,4.126475,'\'Block2of4\'','\'Block4of4\''
98,187165546,adventure|animation|comedy|family|fantasy,'nicolas cage',3,usa,135000000,2013,28000,1.386411,'\'Block4of4\'','\'Block3of4\''
116,?,adventure|comedy|family|fantasy,'vanessa hessler',1,france,78000000,2008,291,?,'\'Block1of4\'',?
153,40911830,action|drama|war,'noah emmerich',0,usa,115000000,2002,0,0.355755,'\'Block2of4\'','\'Block1of4\''
120,47952020,action|adventure|drama|fantasy,'charlize theron',2,usa,115000000,2016,16000,0.416974,'\'Block2of4\'','\'Block1of4\''
101,190871240,action|adventure|comedy|sci-fi,'jeremy howard',0,usa,125000000,2014,62000,1.52697,'\'Block2of4\'','\'Block3of4\''
91,274084951,adventure|drama|sci-fi|thriller,'amy warren',0,uk,100000000,2013,147000,2.74085,'\'Block4of4\'','\'Block4of4\''
108,67155742,action|adventure|thriller,'tzi ma',1,usa,116000000,1997,0,0.578929,'\'Block1of4\'','\'Block2of4\''
112,81638674,action|adventure|comedy|sci-fi,'brad garrett',?,usa,135000000,2016,12000,0.604731,'\'Block2of4\'','\'Block2of4\''
100,56114221,action|adventure|sci-fi,'tim heidecker',3,usa,120000000,2015,41000,0.467619,'\'Block1of4\'','\'Block2of4\''
108,250863268,action|adventure|comedy|family|fantasy,'steve coogan',2,usa,110000000,2006,3000,2.280575,'\'Block2of4\'','\'Block4of4\''
114,155181732,action|adventure|drama|thriller,'archie panjabi',0,usa,110000000,2015,52000,1.410743,'\'Block2of4\'','\'Block3of4\''
119,125332007,action|adventure|thriller,'joe don baker',3,uk,110000000,1997,0,1.139382,'\'Block2of4\'','\'Block3of4\''
142,113330342,action|drama|history|war,'tom wilkinson',1,usa,110000000,2000,4000,1.030276,'\'Block3of4\'','\'Block2of4\''
125,125531634,crime|thriller,'mini anden',0,usa,110000000,2004,0,1.141197,'\'Block2of4\'','\'Block3of4\''
126,186336103,action|comedy|crime|romance|thriller,'stephanie march',2,usa,120000000,2005,0,1.552801,'\'Block2of4\'','\'Block3of4\''
119,129995817,adventure|sci-fi|thriller,'mekhi phifer',0,usa,110000000,2015,27000,1.18178,'\'Block2of4\'','\'Block3of4\''
170,102608827,biography|drama,'frances conroy',0,usa,110000000,2004,0,0.932808,'\'Block4of4\'','\'Block2of4\''
85,42776259,adventure|comedy|family|fantasy,'olly alexander',1,usa,112000000,2010,0,0.381931,'\'Block1of4\'','\'Block1of4\''
119,98780042,action|comedy|crime|sci-fi|thriller,'chad l. coleman',0,usa,120000000,2011,14000,0.823167,'\'Block1of4\'','\'Block2of4\''
60,?,action|adventure|crime,'dwight schultz',4,usa,?,?,0,?,'\'Block4of4\'',?
102,106369117,action|drama|fantasy|war,'peter mensah',0,usa,110000000,2014,71000,0.966992,'\'Block2of4\'','\'Block2of4\''
103,142614158,adventure|animation|comedy|family|fantasy,'madison mckinley',3,usa,110000000,2011,31000,1.296492,'\'Block1of4\'','\'Block3of4\''
76,50026353,animation|comedy|family|music|western,'g.w. bailey',0,usa,110000000,2004,304,0.454785,'\'Block1of4\'','\'Block2of4\''
120,66002193,action|adventure|mystery|sci-fi|thriller,'zoÂ« kravitz',3,usa,110000000,2016,12000,0.60002,'\'Block1of4\'','\'Block2of4\''
127,85463309,action|drama|sci-fi|sport,'olga fonda',1,usa,110000000,2011,36000,0.776939,'\'Block3of4\'','\'Block2of4\''
105,71017784,adventure|animation|comedy|family|fantasy,'vanessa matsui',3,usa,105000000,2013,0,0.67636,'\'Block1of4\'','\'Block2of4\''
121,48068396,action|crime|romance|thriller,'lois chiles',0,usa,160000000,1997,894,0.300427,'\'Block1of4\'','\'Block1of4\''
114,61656849,action|sci-fi,'aramis knight',4,usa,110000000,2013,123000,0.560517,'\'Block3of4\'','\'Block2of4\''
129,134520804,action|adventure|thriller,'cyril raffaelli',1,usa,110000000,2007,0,1.222916,'\'Block3of4\'','\'Block3of4\''
171,313837577,action|adventure|drama|fantasy,'billy boyd',2,'new zealand',93000000,2001,21000,3.374598,'\'Block4of4\'','\'Block4of4\''
120,24004159,action|adventure|comedy,'cÂ©cile de france',0,usa,110000000,2004,0,0.21822,'\'Block1of4\'','\'Block1of4\''
165,58183966,biography|drama|sport,'joe morton',1,usa,107000000,2001,0,0.543775,'\'Block3of4\'','\'Block2of4\''
82,100446895,adventure|comedy|family|fantasy,'spencer breslin',1,usa,109000000,2003,946,0.921531,'\'Block1of4\'','\'Block2of4\''
115,144795350,action|mystery|sci-fi|thriller,'chi mcbride',1,usa,120000000,2004,0,1.206628,'\'Block3of4\'','\'Block3of4\''
194,47396698,action|adventure|drama|history|war,'philip glenister',1,usa,130000000,2005,0,0.36459,'\'Block3of4\'','\'Block1of4\''
84,140015224,adventure|comedy|family|fantasy,'jeffrey jones',0,germany,133000000,1999,0,1.052746,'\'Block2of4\'','\'Block2of4\''
97,104374107,animation|family|fantasy|musical|romance,'anika noni rose',0,usa,105000000,2009,5000,0.994039,'\'Block3of4\'','\'Block2of4\''
151,228430993,adventure|drama|sci-fi,'benedict wong',1,usa,108000000,2015,153000,2.115102,'\'Block4of4\'','\'Block3of4\''
22,?,comedy,?,0,?,?,?,0,?,'\'Block3of4\'',?
136,35799026,action|adventure|romance|sci-fi|thriller,'djimon hounsou',1,usa,126000000,2005,0,0.284119,'\'Block3of4\'','\'Block1of4\''
104,6712451,comedy|romance,'garry shandling',0,'new line',90000000,2001,53,0.074583,'\'Block1of4\'','\'Block1of4\''
127,101643008,action|crime|thriller,'robert duvall',1,usa,90000000,2000,0,1.129367,'\'Block2of4\'','\'Block3of4\''
171,187670866,action|drama|romance,'oliver reed',0,usa,103000000,2000,21000,1.822047,'\'Block4of4\'','\'Block3of4\''
145,132014112,action|mystery|sci-fi|thriller,'jessica capshaw',0,usa,102000000,2002,0,1.294256,'\'Block4of4\'','\'Block3of4\''
174,261970615,adventure|family|fantasy|mystery,'emma watson',1,uk,100000000,2002,0,2.619706,'\'Block4of4\'','\'Block4of4\''
144,167007184,action|adventure|thriller,'ivana milicevic',1,uk,150000000,2006,0,1.113381,'\'Block4of4\'','\'Block3of4\''
119,180011740,action|adventure|sci-fi|thriller,'erick avari',0,usa,100000000,2001,0,1.800117,'\'Block1of4\'','\'Block3of4\''
153,204843350,action|sci-fi,'s. epatha merkerson',0,usa,102000000,1991,13000,2.008268,'\'Block4of4\'','\'Block3of4\''
140,97030725,biography|crime|drama|history|romance,'stephen graham',1,usa,100000000,2009,0,0.970307,'\'Block3of4\'','\'Block2of4\''
176,130127620,biography|crime|drama,rza,0,usa,100000000,2007,0,1.301276,'\'Block4of4\'','\'Block3of4\''
141,146282411,action|comedy|thriller,'tom arnold',0,usa,115000000,1994,0,1.272021,'\'Block3of4\'','\'Block3of4\''
106,65452312,action|crime|thriller,'michael rispoli',1,usa,100000000,2009,0,0.654523,'\'Block2of4\'','\'Block2of4\''
98,148383780,comedy|romance,'teri polo',10,usa,100000000,2010,0,1.483838,'\'Block1of4\'','\'Block3of4\''
116,119219978,action|comedy|crime,'derek jeter',2,usa,100000000,2010,16000,1.1922,'\'Block3of4\'','\'Block3of4\''
115,101228120,action|drama|mystery|thriller,'roma maffia',1,usa,100000000,1996,0,1.012281,'\'Block2of4\'','\'Block2of4\''
165,162804648,drama|western,'ato essandoh',1,usa,100000000,2012,199000,1.628046,'\'Block4of4\'','\'Block3of4\''
91,100117603,animation|drama|family|musical|romance,'bill fagerbakke',0,usa,100000000,1996,0,1.001176,'\'Block3of4\'','\'Block2of4\''
78,89296573,adventure|animation|comedy|family|fantasy,'john fiedler',1,usa,100000000,2000,0,0.892966,'\'Block4of4\'','\'Block2of4\''
103,85017401,action|adventure|thriller,'bruce willis',3,usa,92000000,2012,108000,0.924102,'\'Block3of4\'','\'Block2of4\''
131,173005002,action|adventure|comedy|family|mystery,'annie parisse',0,usa,100000000,2004,0,1.73005,'\'Block3of4\'','\'Block3of4\''
104,75030163,action|adventure|family|fantasy,'gary lewis',0,usa,100000000,2006,0,0.750302,'\'Block1of4\'','\'Block2of4\''
101,77222184,adventure|drama|family|fantasy,'max records',0,germany,100000000,2009,11000,0.772222,'\'Block3of4\'','\'Block2of4\''
111,34964818,adventure|family|fantasy,'nonso anozie',4,usa,150000000,2015,24000,0.233099,'\'Block1of4\'','\'Block1of4\''
102,107515297,adventure|animation|family|fantasy,'troy evans',2,usa,100000000,2013,17000,1.075153,'\'Block3of4\'','\'Block3of4\''
103,67631157,action|romance|thriller,'rufus sewell',0,usa,100000000,2010,25000,0.676312,'\'Block2of4\'','\'Block2of4\''
121,66862068,action|fantasy|horror|mystery,'udo kier',0,usa,83000000,1999,2000,0.805567,'\'Block1of4\'','\'Block2of4\''
143,57366262,adventure|drama|thriller,'stephen collins',0,germany,100000000,2006,14000,0.573663,'\'Block4of4\'','\'Block2of4\''
240,116866727,biography|comedy|crime|drama,'jon favreau',3,usa,100000000,2013,138000,1.168667,'\'Block4of4\'','\'Block3of4\''
121,184031112,action|adventure|fantasy,'debi mazar',4,usa,100000000,1995,0,1.840311,'\'Block1of4\'','\'Block3of4\''
129,54700065,action|sci-fi|war,'seth gilliam',0,usa,105000000,1997,0,0.520953,'\'Block3of4\'','\'Block2of4\''
172,27098580,drama|sci-fi,'jim broadbent',5,germany,102000000,2012,124000,0.265672,'\'Block4of4\'','\'Block1of4\''
101,55673333,action|adventure|animation|family|fantasy,'anthony lapaglia',1,usa,80000000,2010,16000,0.695917,'\'Block3of4\'','\'Block2of4\''
87,40198710,action|crime|fantasy|romance|thriller,'alex borstein',0,usa,100000000,2004,0,0.401987,'\'Block1of4\'','\'Block1of4\''
101,72660029,action|adventure,'ingrid bolsÂ¸ berdal',0,usa,100000000,2014,21000,0.7266,'\'Block2of4\'','\'Block2of4\''
95,38120554,adventure|animation|family|sci-fi,'michael wincott',0,usa,140000000,2002,0,0.27229,'\'Block3of4\'','\'Block1of4\''
102,49392095,adventure|comedy|sci-fi,'bobbe j. thompson',1,usa,100000000,2009,0,0.493921,'\'Block1of4\'','\'Block2of4\''
131,39292022,action|adventure|thriller,'harrison ford',15,usa,90000000,2014,56000,0.436578,'\'Block2of4\'','\'Block1of4\''
114,28772222,action|crime|sport|thriller,'delroy lindo',1,usa,105000000,2015,37000,0.274021,'\'Block1of4\'','\'Block1of4\''
94,17010646,comedy|family|fantasy,'ben stein',0,usa,84000000,2005,881,0.202508,'\'Block1of4\'','\'Block1of4\''
122,24985612,action|adventure|biography|drama|history|thriller,'frank dillane',0,usa,100000000,2015,27000,0.249856,'\'Block3of4\'','\'Block1of4\''
95,4411102,action|comedy|sci-fi,'burt young',1,usa,100000000,2002,416,0.044111,'\'Block1of4\'','\'Block1of4\''
115,35024475,action|drama|thriller|war,'igal naor',1,france,100000000,2010,0,0.350245,'\'Block3of4\'','\'Block1of4\''
88,130174897,adventure|animation|comedy|family,'bill melendez',0,usa,99000000,2015,33000,1.314898,'\'Block3of4\'','\'Block3of4\''
110,10200000,drama|mystery|thriller,'campbell scott',0,usa,10000000,1997,578,1.02,'\'Block4of4\'','\'Block2of4\''
130,202007640,action|adventure|fantasy|thriller,'patricia velasquez',5,usa,98000000,2001,0,2.061302,'\'Block2of4\'','\'Block3of4\''
216,77679638,crime|drama,'jim broadbent',3,usa,100000000,2002,0,0.776796,'\'Block4of4\'','\'Block2of4\''
146,9213,drama|history|romance|war,'shigeo kobayashi',2,china,94000000,2011,13000,0.000098,'\'Block4of4\'','\'Block1of4\''
85,58867694,animation|comedy|family|sport,'jon heder',0,usa,100000000,2007,0,0.588677,'\'Block3of4\'','\'Block2of4\''
93,59475623,comedy|sci-fi|thriller,'roger bart',1,usa,90000000,2004,0,0.66084,'\'Block1of4\'','\'Block2of4\''
152,108638745,drama|history|war,'ewen bremner',0,usa,92000000,2001,10000,1.180856,'\'Block4of4\'','\'Block3of4\''
85,86897182,comedy,'katherine lanasa',0,usa,95000000,2012,18000,0.914707,'\'Block2of4\'','\'Block2of4\''
126,63540020,action|adventure|sci-fi,'gary oldman',2,france,93000000,1997,18000,0.683226,'\'Block4of4\'','\'Block2of4\''
146,95328937,comedy|drama|romance,'kristin davis',4,usa,100000000,2010,0,0.953289,'\'Block1of4\'','\'Block2of4\''
89,50802661,adventure|animation|comedy|family|romance,'elton john',1,usa,95000000,2000,0,0.534765,'\'Block3of4\'','\'Block2of4\''
88,161317423,adventure|animation|comedy|family,drake,0,usa,95000000,2012,14000,1.698078,'\'Block3of4\'','\'Block3of4\''
105,201148159,drama|family|fantasy|romance,'lily james',1,usa,95000000,2015,56000,2.117349,'\'Block3of4\'','\'Block3of4\''
135,43982842,drama|fantasy|thriller,'tom mccarthy',1,usa,65000000,2009,16000,0.676659,'\'Block3of4\'','\'Block2of4\''
100,380838870,adventure|animation|comedy|family,'brad garrett',0,usa,94000000,2003,11000,4.051477,'\'Block4of4\'','\'Block4of4\''
192,377019252,action|adventure|drama|fantasy,'bernard hill',2,usa,94000000,2003,16000,4.010843,'\'Block4of4\'','\'Block4of4\''
172,340478898,action|adventure|drama|fantasy,'billy boyd',1,usa,94000000,2002,10000,3.622116,'\'Block4of4\'','\'Block4of4\''
102,17176900,action|adventure|fantasy,'olivia williams',4,usa,95000000,2014,16000,0.180809,'\'Block1of4\'','\'Block1of4\''
100,131144183,action|adventure|fantasy|thriller,'chris barrie',1,usa,115000000,2001,0,1.140384,'\'Block1of4\'','\'Block3of4\''
119,23014504,drama|mystery|romance|sci-fi|thriller,'clifton collins jr.',1,uk,100000000,2014,37000,0.230145,'\'Block2of4\'','\'Block1of4\''
92,181166115,action|adventure|sci-fi|thriller,'alessandro nivola',0,usa,93000000,2001,0,1.948023,'\'Block2of4\'','\'Block3of4\''
105,176740650,action|drama|sci-fi|thriller,'tyler labine',0,usa,93000000,2011,47000,1.900437,'\'Block4of4\'','\'Block3of4\''
107,71148699,adventure|family|fantasy,'joan plowright',0,usa,90000000,2008,0,0.790541,'\'Block3of4\'','\'Block2of4\''
101,67344392,action|thriller,'megalyn echikunwoke',2,usa,92000000,2013,66000,0.732004,'\'Block1of4\'','\'Block2of4\''
137,22406362,drama|history|war|western,'jordi moll',0,usa,107000000,2004,701,0.209405,'\'Block2of4\'','\'Block1of4\''
115,261437578,action|adventure|animation|family,'lou romano',0,usa,92000000,2004,0,2.841713,'\'Block4of4\'','\'Block4of4\''
124,11000000,action|adventure|comedy,'matthew modine',3,usa,98000000,1995,1000,0.112245,'\'Block1of4\'','\'Block1of4\''
118,88761720,adventure|family|fantasy,'steve coogan',0,uk,95000000,2010,9000,0.934334,'\'Block2of4\'','\'Block2of4\''
98,250147615,adventure|comedy|family|mystery|sci-fi,'linda fiorentino',0,usa,90000000,1997,0,2.779418,'\'Block4of4\'','\'Block4of4\''
82,245823397,adventure|animation|comedy|family|fantasy,'wayne knight',2,usa,90000000,1999,0,2.731371,'\'Block4of4\'','\'Block4of4\''
98,81557479,action|thriller,'ethan suplee',1,usa,100000000,2010,18000,0.815575,'\'Block3of4\'','\'Block2of4\''
90,226138454,action|comedy|crime|thriller,'harris yulin',2,usa,90000000,2001,0,2.512649,'\'Block3of4\'','\'Block4of4\''
130,155370362,drama|fantasy|horror|mystery|thriller,'miranda otto',0,usa,100000000,2000,0,1.553704,'\'Block3of4\'','\'Block3of4\''
90,124870275,animation|comedy|family|sci-fi,'al roker',1,usa,100000000,2009,0,1.248703,'\'Block3of4\'','\'Block3of4\''
94,196573705,action|adventure|animation|comedy|family,'kelly keaton',0,usa,90000000,2009,0,2.184152,'\'Block3of4\'','\'Block3of4\''
114,58229120,adventure|comedy|drama|fantasy|romance,'joey slotnick',1,usa,90000000,2013,70000,0.64699,'\'Block4of4\'','\'Block2of4\''
94,125305545,action|adventure|comedy|crime|thriller,'kelly lynch',0,usa,92000000,2000,0,1.362017,'\'Block1of4\'','\'Block3of4\''
151,132373442,crime|drama|thriller,'ray winstone',0,usa,90000000,2006,29000,1.470816,'\'Block4of4\'','\'Block3of4\''
88,120618403,adventure|animation|family|fantasy|musical|war,'june foray',0,usa,90000000,1998,12000,1.340204,'\'Block4of4\'','\'Block3of4\''
